,0
89047,1371426
89048,1371429
89049,1371510
89050,1371640
89051,1371730
89052,1371740
89053,1371860
89054,1372010
89055,1372240
89056,1372340
89057,1372410
89058,1372440
89059,1372460
89060,1372480
89061,1372540
89062,1372660
89063,1372670
89064,1372690
89065,1372710
89066,1372790
89067,1372791
89068,1372820
89069,1563370
89070,1563580
89071,1563710
89072,1563790
89073,1564070
89074,1564280
89075,1564310
89076,1564440
89077,1564660
89078,1564870
89079,1565270
89080,1565320
89081,1565420
89082,1565440
89083,1565610
89084,1565900
89085,1549370
89086,1549460
89087,1550350
89088,1550370
89089,1549650
89090,1550490
89091,1550820
89092,1550880
89093,1550930
89094,1803070
89095,1803100
89096,1803120
89097,1803180
89098,1803210
89099,1803230
89100,1803240
89101,1803250
89102,1803260
89103,1803270
89104,1803280
89105,1803290
89106,1803340
89107,1803440
89108,1803520
89109,1803560
89110,1803600
89111,1803680
89112,1803750
89113,1803850
89114,1803940
89115,1804030
89116,1804090
89117,1804160
89118,1804180
89119,1521244
89120,1521245
89121,1521246
89122,1521247
89123,1521260
89124,1521290
89125,1521330
89126,1521340
89127,1521350
89128,1521390
89129,1521480
89130,1521500
89131,1521501
89132,1521502
89133,1521560
89134,1521690
89135,1521750
89136,1521780
89137,1521790
89138,1521810
89139,1521820
89140,1521860
89141,1521880
89142,1522030
89143,1522060
89144,1544530
89145,1544700
89146,1544800
89147,1544870
89148,1544960
89149,1545810
89150,1545840
89151,1517170
89152,1517180
89153,1517220
89154,1517280
89155,1517380
89156,1517390
89157,1517420
89158,1517620
89159,1517631
89160,1517632
89161,1517710
89162,1517720
89163,1517730
89164,1517740
89165,1517750
89166,1517770
89167,1517790
89168,1517800
89169,1517990
89170,1518100
89171,1518120
89172,1518210
89173,1518260
89174,1518290
89175,1518340
89176,1518480
89177,1518560
89178,1518600
89179,1518610
89180,1518650
89181,1518800
89182,1518870
89183,1518880
89184,1518910
89185,1518960
89186,1519180
89187,1519230
89188,1519250
89189,1519270
89190,1519390
89191,1519420
89192,1519440
89193,1519570
89194,1280960
89195,1280980
89196,1280990
89197,1281000
89198,1281030
89199,1281070
89200,1281090
89201,1281120
89202,1281210
89203,1281250
89204,1281320
89205,1281380
89206,1281440
89207,1281460
89208,1281520
89209,1281560
89210,1281580
89211,1281960
89212,1282000
89213,1282310
89214,1282440
89215,1282640
89216,1282660
89217,1282720
89218,1282740
89219,1459970
89220,1460060
89221,1460080
89222,1460100
89223,1460230
89224,1460370
89225,1460390
89226,1460410
89227,1460430
89228,1460530
89229,1460720
89230,1460730
89231,1460770
89232,1460820
89233,1460910
89234,1460950
89235,1461070
89236,1461130
89237,1461220
89238,1461250
89239,1461320
89240,1461480
89241,1461670
89242,1461710
89243,1446640
89244,1014960
89245,1014980
89246,1015240
89247,1015250
89248,1015290
89249,1015560
89250,1264860
89251,1264940
89252,1264950
89253,1265070
89254,1265310
89255,1265380
89256,1265440
89257,1265490
89258,1265500
89259,1265600
89260,1263000
89261,1263030
89262,1265660
89263,1265670
89264,1265700
89265,1265760
89266,1265880
89267,1266060
89268,1266110
89269,1504050
89270,1504090
89271,1504160
89272,1504210
89273,1504230
89274,1504270
89275,1504390
89276,1504420
89277,1504450
89278,1504510
89279,1504511
89280,1504600
89281,1504630
89282,1504680
89283,1504720
89284,1504750
89285,1504840
89286,1504930
89287,1504940
89288,1505330
89289,1505340
89290,1505480
89291,1505520
89292,1505590
89293,1505640
89294,1528330
89295,1528390
89296,1528440
89297,1528442
89298,1528510
89299,1528590
89300,1528610
89301,1528710
89302,1528780
89303,1528870
89304,1528910
89305,1528970
89306,1529000
89307,1529020
89308,1529040
89309,1529090
89310,1529100
89311,1529360
89312,1529500
89313,1529510
89314,1529640
89315,1529680
89316,1529690
89317,1529780
89318,1529910
89319,1529940
89320,1529980
89321,1530120
89322,1530180
89323,1530190
89324,1530250
89325,1530290
89326,1530360
89327,1530380
89328,1467930
89329,1467950
89330,1467970
89331,1468090
89332,1468140
89333,1468150
89334,1468170
89335,1468210
89336,1468360
89337,1468370
89338,1468440
89339,1468470
89340,1468650
89341,1468670
89342,1468672
89343,1468673
89344,1331260
89345,1332530
89346,1332580
89347,1332600
89348,1332630
89349,1312060
89350,1312110
89351,1312220
89352,1312240
89353,1312280
89354,1312330
89355,1312350
89356,1312520
89357,1312540
89358,1312560
89359,1312640
89360,1312680
89361,1312690
89362,1312700
89363,1312730
89364,1312770
89365,1312850
89366,1312870
89367,1313150
89368,1313220
89369,1486312
89370,1486330
89371,1486360
89372,1486400
89373,1486410
89374,1501220
89375,1501290
89376,1501430
89377,1501450
89378,1501480
89379,1501510
89380,1501520
89381,1501630
89382,1501640
89383,1501690
89384,1501710
89385,1501740
89386,1501860
89387,1501910
89388,1502050
89389,1502060
89390,1502160
89391,1502170
89392,1502220
89393,1502270
89394,1507450
89395,1507460
89396,1507470
89397,1507480
89398,1507540
89399,1507750
89400,1507840
89401,1507880
89402,1507920
89403,1507940
89404,1508010
89405,1508040
89406,1508050
89407,1508190
89408,1508290
89409,1508340
89410,1503190
89411,1503270
89412,1503330
89413,1503400
89414,1503420
89415,1503470
89416,1503480
89417,1503570
89418,1503880
89419,1472858
89420,1472859
89421,1472860
89422,1472861
89423,1472862
89424,1472900
89425,1473380
89426,1473460
89427,1473490
89428,1473520
89429,1473750
89430,1473850
89431,1473860
89432,1474040
89433,1474050
89434,1474060
89435,1474110
89436,1474170
89437,1474210
89438,1474230
89439,1474300
89440,1474370
89441,1474440
89442,1474470
89443,1474480
89444,1323290
89445,1323310
89446,1323370
89447,1323480
89448,1323560
89449,1323570
89450,1323680
89451,1323850
89452,1323890
89453,1333480
89454,1333620
89455,1333820
89456,1333960
89457,1334080
89458,1334090
89459,1334120
89460,1334160
89461,1334310
89462,1334320
89463,1334380
89464,1334990
89465,1335210
89466,1335480
89467,1271420
89468,1271950
89469,1706320
89470,1706350
89471,1706390
89472,1706490
89473,1706530
89474,1706590
89475,1706690
89476,1706730
89477,1706790
89478,1706860
89479,1706880
89480,1707070
89481,1707080
89482,1707260
89483,1707270
89484,1707290
89485,1707460
89486,1707470
89487,2061520
89488,1681070
89489,1681110
89490,1681680
89491,1681720
89492,1681750
89493,1682070
89494,1257870
89495,1260970
89496,1261330
89497,1261350
89498,1261560
89499,1261713
89500,1261714
89501,1261715
89502,1261716
89503,1261717
89504,1261790
89505,1261810
89506,1261930
89507,1262250
89508,1262300
89509,1262302
89510,1262303
89511,1262304
89512,1154540
89513,1154710
89514,1154820
89515,1154870
89516,1155040
89517,1155090
89518,1155100
89519,1496041
89520,1496042
89521,1496043
89522,1496050
89523,1496060
89524,1496110
89525,1496200
89526,1496300
89527,1496310
89528,1476300
89529,1476301
89530,1476320
89531,1476330
89532,1476390
89533,1476490
89534,1476690
89535,1476880
89536,1476930
89537,1476980
89538,1477090
89539,1477111
89540,1477180
89541,1477200
89542,1477280
89543,1477290
89544,1534126
89545,1534129
89546,1534130
89547,1534133
89548,1534150
89549,1534210
89550,1534300
89551,1534360
89552,1534400
89553,1534410
89554,1534430
89555,1534580
89556,1534620
89557,1534640
89558,1534660
89559,1534690
89560,1534720
89561,1534730
89562,1534790
89563,1534900
89564,1534920
89565,1534940
89566,1534970
89567,1535000
89568,1535050
89569,1522940
89570,1522970
89571,1522980
89572,1523330
89573,1523420
89574,1523450
89575,1523451
89576,1523870
89577,1523900
89578,1524000
89579,1524010
89580,1524040
89581,1524120
89582,1524130
89583,1524260
89584,1524480
89585,1524590
89586,1524600
89587,1524620
89588,1524740
89589,1524760
89590,1524810
89591,1524830
89592,1524840
89593,1481360
89594,1206170
89595,1206220
89596,1206310
89597,1206350
89598,1206390
89599,1206400
89600,1206470
89601,1206510
89602,1206650
89603,1206682
89604,1206683
89605,1206685
89606,1206686
89607,1206688
89608,1206689
89609,1206690
89610,1206790
89611,1206850
89612,1206920
89613,1206980
89614,1206990
89615,1207130
89616,1207170
89617,1207260
89618,1207290
89619,1486670
89620,1486720
89621,1486730
89622,1486740
89623,1486810
89624,1486860
89625,1486990
89626,1487000
89627,1487090
89628,1487091
89629,1487110
89630,1487130
89631,1487190
89632,1487200
89633,1487220
89634,1487230
89635,1487250
89636,1487300
89637,1487340
89638,1487380
89639,1487510
89640,1487610
89641,1487620
89642,1487750
89643,1487760
89644,1468980
89645,1469090
89646,1469100
89647,1464020
89648,1464090
89649,1464140
89650,1464250
89651,1464311
89652,1464312
89653,1464370
89654,1464400
89655,1464410
89656,1464470
89657,1464530
89658,1464630
89659,1464640
89660,1464650
89661,1464660
89662,1464700
89663,1464840
89664,1464920
89665,1464950
89666,1465020
89667,1465060
89668,1465130
89669,1372340
89670,1372410
89671,1372440
89672,1372460
89673,1372480
89674,1372540
89675,1372660
89676,1372670
89677,1372690
89678,1372710
89679,1372790
89680,1372791
89681,1372820
89682,1372870
89683,1372970
89684,1373010
89685,1373100
89686,1373250
89687,1373270
89688,1373310
89689,1373340
89690,1373390
89691,1373400
89692,1373570
89693,1373620
89694,1628210
89695,1628330
89696,1628530
89697,1628920
89698,1629080
89699,1629340
89700,1652700
89701,1652730
89702,1652790
89703,1652830
89704,1653070
89705,1653090
89706,1653180
89707,1653270
89708,1653360
89709,1653440
89710,1653540
89711,1653800
89712,1653860
89713,1653920
89714,1653930
89715,1653940
89716,1653960
89717,1654090
89718,1654230
89719,1517740
89720,1517750
89721,1517770
89722,1517790
89723,1517800
89724,1517990
89725,1518100
89726,1518120
89727,1518210
89728,1518260
89729,1518290
89730,1518340
89731,1518480
89732,1518560
89733,1518600
89734,1518610
89735,1518650
89736,1518800
89737,1518870
89738,1518880
89739,1518910
89740,1518960
89741,1519180
89742,1519230
89743,1519250
89744,1519270
89745,1519390
89746,1519420
89747,1519440
89748,1519570
89749,1519600
89750,1519620
89751,1519670
89752,1514540
89753,1514550
89754,1514600
89755,1514670
89756,1514750
89757,1514770
89758,1514800
89759,1514850
89760,1514870
89761,1514880
89762,1514920
89763,1514990
89764,1515000
89765,1515020
89766,1515050
89767,1515068
89768,1515069
89769,1515120
89770,1515160
89771,1515270
89772,1515350
89773,1515360
89774,1515430
89775,1515580
89776,1515590
89777,1515730
89778,1515750
89779,1515760
89780,1515830
89781,1515840
89782,1515880
89783,1515920
89784,1515940
89785,1515970
89786,1516040
89787,1516120
89788,1516230
89789,1516250
89790,1516450
89791,1516630
89792,1516700
89793,1516770
89794,1662800
89795,1662810
89796,1662900
89797,1662950
89798,1663090
89799,1634240
89800,1635040
89801,1635330
89802,1636220
89803,1641680
89804,1641690
89805,1641800
89806,1641850
89807,1642000
89808,1642200
89809,1642240
89810,1642780
89811,1642880
89812,1642930
89813,1643030
89814,1643060
89815,1643110
89816,1643140
89817,1643330
89818,1643360
89819,1537810
89820,1563610
89821,1589700
89822,1386613
89823,1386615
89824,1423000
89825,1430670
89826,1437790
89827,1445480
89828,1445750
89829,1449900
89830,1459000
89831,1459990
89832,1465430
89833,1465431
89834,1465432
89835,1466660
89836,1469290
89837,1476130
89838,1477170
89839,513910
89840,616210
89841,626020
89842,1530480
89843,1530490
89844,1187317
89845,1187318
89846,1187323
89847,1187430
89848,1187500
89849,1187530
89850,1187650
89851,1222637
89852,1222820
89853,1222830
89854,1223330
89855,1223400
89856,1223460
89857,1223510
89858,1223880
89859,1224300
89860,1224460
89861,1224880
89862,1225410
89863,1225500
89864,1225760
89865,1225790
89866,1225900
89867,1226150
89868,1226270
89869,1528510
89870,1528590
89871,1528610
89872,1528710
89873,1528780
89874,1528870
89875,1528910
89876,1528970
89877,1529000
89878,1529020
89879,1529040
89880,1529090
89881,1529100
89882,1529360
89883,1529500
89884,1529510
89885,1529640
89886,1529680
89887,1529690
89888,1529780
89889,1529910
89890,1529940
89891,1529980
89892,1530120
89893,1530180
89894,1503270
89895,1503330
89896,1503400
89897,1503420
89898,1503470
89899,1503480
89900,1503570
89901,1503880
89902,1503900
89903,1504050
89904,1504090
89905,1504160
89906,1504210
89907,1504230
89908,1504270
89909,1504390
89910,1504420
89911,1504450
89912,1504510
89913,1504511
89914,1504600
89915,1504630
89916,1504680
89917,1504720
89918,1504750
89919,1504840
89920,1504930
89921,1504940
89922,1505330
89923,1505340
89924,1505480
89925,1505520
89926,1505590
89927,1505640
89928,1505690
89929,1505730
89930,1505780
89931,1505820
89932,1505840
89933,1505860
89934,1505890
89935,1505920
89936,1505930
89937,1505970
89938,1506040
89939,1506060
89940,1506090
89941,1506110
89942,1506130
89943,1506160
89944,1088487
89945,1088488
89946,1088489
89947,1088490
89948,1088491
89949,1088492
89950,1088493
89951,1088494
89952,1088495
89953,1088496
89954,1088497
89955,1088499
89956,1088500
89957,1088580
89958,1088690
89959,1088760
89960,1088820
89961,1088830
89962,1088900
89963,1088910
89964,1088940
89965,1088941
89966,1088942
89967,1088943
89968,1088944
89969,1513150
89970,1513180
89971,1513270
89972,1513290
89973,1513330
89974,1513630
89975,1513690
89976,1513700
89977,1513910
89978,1513920
89979,1513930
89980,1513940
89981,1514070
89982,1514160
89983,1514200
89984,1514240
89985,1514290
89986,1514350
89987,1514390
89988,1514430
89989,1514440
89990,1514470
89991,1514510
89992,1494340
89993,1494352
89994,1459270
89995,1459280
89996,1459290
89997,1437440
89998,1437490
89999,1437590
90000,1437730
90001,1437910
90002,1437920
90003,1437930
90004,1437960
90005,1438300
90006,1438420
90007,1438460
90008,1438500
90009,1438520
90010,1438540
90011,1438550
90012,1438580
90013,1438640
90014,1438710
90015,1438730
90016,1438770
90017,1438800
90018,1438820
90019,1596260
90020,1596320
90021,1596360
90022,1596420
90023,1596470
90024,1596810
90025,1596960
90026,1596970
90027,1602250
90028,1602530
90029,1602840
90030,1603120
90031,1603121
90032,1603350
90033,1603630
90034,1603800
90035,1603890
90036,1603950
90037,1604040
90038,1604070
90039,1604200
90040,1604610
90041,1604620
90042,1604710
90043,1592290
90044,1679250
90045,1679330
90046,1679370
90047,1679380
90048,1679390
90049,1679440
90050,1679490
90051,1679590
90052,1679650
90053,1679750
90054,1679780
90055,1679810
90056,1679920
90057,1680040
90058,1668980
90059,1669040
90060,1669060
90061,1669080
90062,1669090
90063,1669100
90064,1669250
90065,1669280
90066,1669460
90067,1669510
90068,1669520
90069,1458470
90070,1458510
90071,1458520
90072,1458570
90073,1458600
90074,1458630
90075,1458950
90076,1458970
90077,1459060
90078,1459150
90079,1459250
90080,1459270
90081,1459280
90082,1459290
90083,1459310
90084,1459340
90085,1459370
90086,1459430
90087,1459450
90088,1459470
90089,1459490
90090,1459530
90091,1459570
90092,1459580
90093,1459590
90094,1538590
90095,1538630
90096,1538830
90097,1538840
90098,1538890
90099,1538950
90100,1539050
90101,1539060
90102,1539230
90103,1539240
90104,1539260
90105,1539270
90106,1539330
90107,1539340
90108,1539380
90109,1539390
90110,1539440
90111,1539470
90112,1539480
90113,1539490
90114,1539540
90115,1539590
90116,1539720
90117,1539800
90118,1539870
90119,1675700
90120,1524960
90121,1525110
90122,1525160
90123,1525210
90124,1525250
90125,1525340
90126,1525350
90127,1525390
90128,1525560
90129,1525610
90130,1525750
90131,1525800
90132,1525810
90133,1525920
90134,1526052
90135,1526250
90136,1526300
90137,1526310
90138,1526320
90139,1526340
90140,1526420
90141,1526570
90142,1526580
90143,1526650
90144,1671920
90145,1672120
90146,1672230
90147,1672370
90148,1672400
90149,1672470
90150,1672940
90151,1673050
90152,1673060
90153,1673080
90154,1673590
90155,1673710
90156,1673810
90157,1673860
90158,1673880
90159,1674050
90160,1674140
90161,1674290
90162,1674300
90163,1674430
90164,1674760
90165,1675420
90166,1675510
90167,1675700
90168,1524960
90169,983950
90170,984010
90171,984100
90172,984150
90173,984162
90174,984280
90175,984300
90176,984490
90177,984510
90178,984550
90179,984650
90180,984700
90181,984970
90182,984980
90183,985060
90184,985090
90185,985130
90186,985140
90187,985150
90188,985180
90189,985340
90190,985450
90191,985550
90192,985600
90193,985630
90194,1467930
90195,1467950
90196,1467970
90197,1468090
90198,1468140
90199,1468150
90200,1468170
90201,1468210
90202,1468360
90203,1468370
90204,1468440
90205,1468470
90206,1468650
90207,1468670
90208,1468672
90209,1468673
90210,1468680
90211,1468710
90212,1468750
90213,1468800
90214,1468820
90215,1468980
90216,1469090
90217,1469100
90218,1464020
90219,988330
90220,988350
90221,988410
90222,988550
90223,988630
90224,988720
90225,988740
90226,988780
90227,988850
90228,988890
90229,989120
90230,989140
90231,989150
90232,989230
90233,989240
90234,989270
90235,989280
90236,989350
90237,989360
90238,989370
90239,989390
90240,989400
90241,989530
90242,989670
90243,989730
90244,888560
90245,893910
90246,896764
90247,924490
90248,925300
90249,937930
90250,938410
90251,945630
90252,950880
90253,953310
90254,957695
90255,968770
90256,977580
90257,981720
90258,992690
90259,1012570
90260,1013570
90261,1016780
90262,1029030
90263,492540
90264,610702
90265,624960
90266,626460
90267,667460
90268,676040
90269,992030
90270,992040
90271,992250
90272,992270
90273,992370
90274,992420
90275,992520
90276,992560
90277,992600
90278,992710
90279,992770
90280,992780
90281,992790
90282,992830
90283,992880
90284,992950
90285,993181
90286,993200
90287,993220
90288,993240
90289,993260
90290,993280
90291,993290
90292,993390
90293,993490
90294,1552880
90295,1553090
90296,1553100
90297,1553101
90298,1553220
90299,1553240
90300,1553300
90301,1553520
90302,1486460
90303,1486470
90304,1486550
90305,1486670
90306,1486720
90307,1486730
90308,1486740
90309,1486810
90310,1486860
90311,1486990
90312,1487000
90313,1487090
90314,1487091
90315,1487110
90316,1487130
90317,1487190
90318,1487200
90319,994650
90320,994660
90321,994710
90322,994740
90323,994760
90324,994800
90325,994970
90326,995340
90327,995580
90328,995710
90329,995810
90330,995940
90331,996090
90332,996140
90333,996150
90334,996210
90335,996260
90336,996410
90337,996520
90338,996530
90339,996590
90340,996630
90341,996640
90342,996650
90343,996710
90344,1531270
90345,1531290
90346,1531300
90347,1531340
90348,1526080
90349,1531580
90350,1531590
90351,1531650
90352,1531670
90353,1531690
90354,1532110
90355,1532120
90356,1532220
90357,1532330
90358,1532390
90359,1532410
90360,1532440
90361,1532600
90362,1532640
90363,1532730
90364,1532850
90365,1532870
90366,1532950
90367,1575770
90368,1575830
90369,1539340
90370,1539380
90371,1539390
90372,1539440
90373,1539470
90374,1539480
90375,1539490
90376,1539540
90377,1539590
90378,1539720
90379,1539800
90380,1539870
90381,1539880
90382,1539900
90383,1539910
90384,1539930
90385,1539940
90386,1539980
90387,1540120
90388,1540140
90389,1540230
90390,1540250
90391,1540340
90392,1540460
90393,1540511
90394,1000890
90395,1000910
90396,1000940
90397,1000970
90398,1000980
90399,1001090
90400,1001120
90401,1001160
90402,1001180
90403,1001210
90404,1001390
90405,1001470
90406,1001510
90407,1001520
90408,1001530
90409,1001550
90410,1001610
90411,1001720
90412,1001740
90413,1001920
90414,1001930
90415,1002040
90416,1002150
90417,1002260
90418,1262500
90419,1539340
90420,1539380
90421,1539390
90422,1539440
90423,1539470
90424,1539480
90425,1539490
90426,1539540
90427,1539590
90428,1539720
90429,1539800
90430,1539870
90431,1539880
90432,1539900
90433,1539910
90434,1539930
90435,1539940
90436,1539980
90437,1540120
90438,1540140
90439,1540230
90440,1540250
90441,1540340
90442,1540460
90443,1540511
90444,1478091
90445,1478092
90446,1478093
90447,1478094
90448,1478095
90449,1478096
90450,1478140
90451,1478170
90452,1478230
90453,1478270
90454,1478290
90455,1478310
90456,1478480
90457,1478530
90458,1478560
90459,1478700
90460,1478760
90461,1478890
90462,1508420
90463,1508480
90464,1508500
90465,1508610
90466,1508700
90467,1508770
90468,1508800
90469,1508820
90470,1508980
90471,1509010
90472,1509030
90473,1509130
90474,1509160
90475,1509260
90476,1509290
90477,1509480
90478,1509530
90479,1509660
90480,1509690
90481,1509860
90482,1509880
90483,1509920
90484,1509980
90485,1509990
90486,1510010
90487,1510020
90488,1510070
90489,1510160
90490,1510170
90491,1510200
90492,1510220
90493,1510240
90494,1470260
90495,1470350
90496,1470360
90497,1470410
90498,1470430
90499,1470440
90500,1470480
90501,1470600
90502,1470630
90503,1470650
90504,1470690
90505,1470700
90506,1470800
90507,1470860
90508,1470870
90509,1470880
90510,1470930
90511,1470940
90512,1470990
90513,1471060
90514,1471070
90515,1471071
90516,1471072
90517,1471073
90518,1471074
90519,610702
90520,883120
90521,888560
90522,893910
90523,896764
90524,924490
90525,925300
90526,937930
90527,938410
90528,945630
90529,950880
90530,953310
90531,957695
90532,968770
90533,977580
90534,981720
90535,992690
90536,1012570
90537,1013570
90538,1016780
90539,1029030
90540,1044350
90541,1050290
90542,1054350
90543,1056940
90544,1942200
90545,1942230
90546,1942400
90547,1942460
90548,1942550
90549,1942570
90550,1942600
90551,1942720
90552,1942750
90553,1942800
90554,1942850
90555,1942860
90556,1942910
90557,1943060
90558,1943100
90559,1943180
90560,1943200
90561,1943220
90562,1943300
90563,1943320
90564,1943370
90565,1943560
90566,1943680
90567,1943690
90568,1943810
90569,1474110
90570,1474170
90571,1474210
90572,1474230
90573,1474300
90574,1474370
90575,1474440
90576,1474470
90577,1474480
90578,1474560
90579,1474610
90580,1474620
90581,1474730
90582,1474790
90583,1474820
90584,1474920
90585,1474950
90586,1474960
90587,1474980
90588,1475060
90589,1475300
90590,1475310
90591,1475340
90592,1475410
90593,1475450
90594,1603120
90595,1603121
90596,1603350
90597,1603630
90598,1603800
90599,1603890
90600,1603950
90601,1604040
90602,1604070
90603,1604200
90604,1604610
90605,1604620
90606,1604710
90607,1580090
90608,1580250
90609,1580310
90610,1580400
90611,1580630
90612,1580810
90613,1580990
90614,1581210
90615,1581320
90616,1581390
90617,1582110
90618,1582140
90619,1191850
90620,1191980
90621,1192060
90622,1192110
90623,1192180
90624,1192370
90625,1192371
90626,1192490
90627,1192520
90628,1192540
90629,1192600
90630,1192630
90631,1192810
90632,1192830
90633,1192840
90634,1192950
90635,1193060
90636,1193080
90637,1193130
90638,1193160
90639,1193190
90640,1193240
90641,1193290
90642,1193360
90643,1193380
90644,1193440
90645,1193480
90646,1180530
90647,1180780
90648,1180890
90649,1180960
90650,1180980
90651,1181070
90652,1181250
90653,1181260
90654,1181320
90655,1181430
90656,1181490
90657,1181500
90658,1181680
90659,1181700
90660,1181760
90661,1181800
90662,1181870
90663,1181890
90664,1181950
90665,1181970
90666,1182150
90667,1182220
90668,1182340
90669,1981070
90670,1981280
90671,1981390
90672,1981460
90673,1981490
90674,1981520
90675,1981990
90676,1326750
90677,2005290
90678,2005450
90679,2005520
90680,2005600
90681,2005780
90682,2005930
90683,2005940
90684,2006150
90685,2006180
90686,2006270
90687,2006680
90688,2006820
90689,2006850
90690,2006880
90691,2006980
90692,2007230
90693,2007310
90694,1708050
90695,1708130
90696,1708240
90697,1708440
90698,1708450
90699,1708530
90700,1708690
90701,1708750
90702,1708880
90703,1709120
90704,1709130
90705,1709150
90706,1709310
90707,1709410
90708,1709610
90709,1705640
90710,1705670
90711,1705730
90712,1705740
90713,1705760
90714,1705770
90715,1706140
90716,1706230
90717,1706290
90718,1706320
90719,1183621
90720,1183730
90721,1183750
90722,1183820
90723,1183860
90724,1183930
90725,1183960
90726,1183990
90727,1184080
90728,1184101
90729,1184110
90730,1184190
90731,1184230
90732,1184380
90733,1184520
90734,1184600
90735,1184680
90736,1184710
90737,1184720
90738,1184750
90739,1184830
90740,1184910
90741,1184970
90742,1184971
90743,1184972
90744,1584910
90745,1585060
90746,1585090
90747,1585140
90748,1585340
90749,1586010
90750,1586030
90751,1586070
90752,1586220
90753,1586380
90754,1586450
90755,1586500
90756,1586560
90757,1586720
90758,1586740
90759,1586890
90760,1587120
90761,1587230
90762,1587250
90763,1605170
90764,1605230
90765,1605550
90766,1605650
90767,1605660
90768,1605670
90769,2053430
90770,2053450
90771,2053480
90772,2053590
90773,2053610
90774,2053710
90775,2053720
90776,2053730
90777,1982100
90778,1982220
90779,1982280
90780,1982300
90781,1982320
90782,1982370
90783,1982400
90784,1982570
90785,1982600
90786,1982770
90787,1982780
90788,1982800
90789,1983030
90790,1983060
90791,1983080
90792,1983081
90793,1983082
90794,1789170
90795,1789280
90796,1789310
90797,1789410
90798,1789430
90799,1789610
90800,1789630
90801,1790240
90802,1790320
90803,1790350
90804,1790400
90805,1790430
90806,1790440
90807,1790480
90808,1790550
90809,1790570
90810,1790610
90811,1790660
90812,1790680
90813,1790740
90814,1790770
90815,1790810
90816,1790820
90817,1790840
90818,1790880
90819,1434290
90820,1434300
90821,1434340
90822,1434400
90823,1434420
90824,1434530
90825,1434550
90826,1434570
90827,1434590
90828,1434640
90829,1434660
90830,1434680
90831,1434690
90832,1434710
90833,1434730
90834,1434740
90835,1434770
90836,1434860
90837,1434920
90838,1435030
90839,1416120
90840,1429750
90841,1431489
90842,1431496
90843,1444710
90844,1812883
90845,1812884
90846,1812887
90847,1812888
90848,1812889
90849,1812920
90850,1813000
90851,1813060
90852,1813080
90853,1813110
90854,1813180
90855,1813200
90856,1813260
90857,1813330
90858,1813350
90859,1813360
90860,1813410
90861,1813440
90862,1813450
90863,1813540
90864,1723460
90865,1723670
90866,1723730
90867,1723940
90868,1723980
90869,2023290
90870,2023380
90871,2023440
90872,2023470
90873,2023530
90874,2023570
90875,2023660
90876,1999200
90877,1999310
90878,1999340
90879,1999420
90880,1999430
90881,1999470
90882,1999580
90883,1999630
90884,1999670
90885,1999690
90886,1999910
90887,2000040
90888,2000050
90889,2000060
90890,2000070
90891,2000080
90892,2000130
90893,2000140
90894,1301270
90895,1301340
90896,1301440
90897,1301450
90898,1301650
90899,1301700
90900,1302100
90901,1302140
90902,1302360
90903,1302400
90904,1302560
90905,1302600
90906,1302640
90907,1302720
90908,1302760
90909,1302870
90910,1303040
90911,1303120
90912,1291690
90913,1292470
90914,1292480
90915,1292530
90916,1292990
90917,1293010
90918,1293020
90919,1498190
90920,1498370
90921,1498380
90922,1498540
90923,1498690
90924,1498750
90925,1498980
90926,1519880
90927,1519910
90928,1519920
90929,1519950
90930,1519960
90931,1520000
90932,1520010
90933,1520020
90934,1520100
90935,1520120
90936,1520200
90937,1520300
90938,1520320
90939,1520360
90940,1520400
90941,1520430
90942,1520450
90943,1520520
90944,1324741
90945,1324860
90946,1324960
90947,1325060
90948,1325110
90949,1325150
90950,1325240
90951,1325250
90952,1325330
90953,1325350
90954,1325600
90955,1325630
90956,1325660
90957,1325750
90958,1325840
90959,1325920
90960,1325990
90961,1326010
90962,1326020
90963,1326030
90964,1326080
90965,1326140
90966,1326150
90967,1326160
90968,1326180
90969,1793090
90970,1793150
90971,1793170
90972,1793190
90973,1793200
90974,1776610
90975,1776700
90976,1776720
90977,1776740
90978,1776760
90979,1776810
90980,1776840
90981,1777010
90982,1777020
90983,1777130
90984,1777240
90985,1777270
90986,1777320
90987,1777340
90988,1777450
90989,1777560
90990,1777630
90991,1777800
90992,1777860
90993,1777870
90994,660890
90995,664580
90996,680300
90997,773380
90998,1716680
90999,1716720
91000,1716840
91001,1716870
91002,1717380
91003,1717460
91004,1717470
91005,1717870
91006,1717950
91007,1718030
91008,1718100
91009,1718180
91010,1718620
91011,1718790
91012,1718800
91013,1718830
91014,1718840
91015,1719020
91016,1719030
91017,1719050
91018,1719060
91019,2026280
91020,2026480
91021,2026510
91022,2026600
91023,2026610
91024,2026680
91025,2026730
91026,2026770
91027,2026780
91028,2026980
91029,2027020
91030,2027040
91031,2027120
91032,2027150
91033,2027200
91034,2027260
91035,2027290
91036,2027320
91037,2027340
91038,2027410
91039,2027460
91040,2014320
91041,2014450
91042,2014470
91043,2014600
91044,1331260
91045,1332530
91046,1332580
91047,1332600
91048,1332630
91049,1349890
91050,1349910
91051,1350050
91052,1350640
91053,1351760
91054,1352290
91055,1352390
91056,1335570
91057,1335620
91058,1335740
91059,1335750
91060,1336590
91061,1336740
91062,1337060
91063,1337600
91064,1337610
91065,1337750
91066,1337990
